Main Id	Other ids
851088	1281580
851844	1281941
851996	1415888
852083	1383534
852094	1282024
854834	1282077
855028	1467450
855582	1526318
855653	1282379
856050	1324731
856307	1225915
856525	1430108
856587	1517530
857638	1407444
857801	1195039
857963	1417322
858069	1491369
858183	1358468
858912	872322
858949	1218625
859236	1387518
859361	1335346
859780	1232063
859828	872154
859934	1346008
860050	1416467
860078	1371143
860080	1254754
860270	1346092
860365	1346178
860388	865445
860630	1157948
860676	1288787
860699	1288783
861011	1290639
861073	957732
861077	957733
861104	1229965
861222	1164342
861451	1166895
861564	1467911
861657	1290951
861919	1346297
861971	1199473
862041	1346365
862341	957252
862723	957247
862726	957299
862735	957301
862745	957246,1290078
862925	1289271
862977	1199963
863244	1198767
863422	1346733
863423	1346732
863620	1346848
863938	1347137
864039	1347015
864242	1347095
864385	1460539
864448	925849
864460	1289182
864697	1347549
864705	1347546
864871	1347204
864947	1347373
865064	1460030
865313	1235372
865561	1199146
865615	1199067
865681	1504900
865808	1198730
865826	1198749
866177	1198907
866422	1198774
866432	870271,1199136
866520	1527318
866906	1170586
866958	1158992
867026	1367576
867139	1495008
867216	869914
867552	1275119
867553	1275120
867571	1438184
867755	1458540
868318	1381441
868369	1414680
868377	1412078
868465	871802
868485	1200065
868537	1200115
868627	1346379
868696	1505328
869141	1291138
869264	1290668
869356	1291260
869457	1398471
869458	1398463
869881	1255520
869984	1201235
870088	1516120
870144	1178013
870229	1200676
870307	1199140
870313	1199142
870314	1199143
870323	1199152
870329	1198834
870382	1198877
870384	1198876
870457	1515499
870558	1199030
870560	1199031,1509496
870591	1199066
870747	1198768
870775	1199203
871156	1199655
871180	1199703
871202	1199599
871217	1199668
871223	1199677
871277	1199998
871315	1199391
871339	1501574
871519	1200218
871569	1200004
871612	1200215
871640	1200248
871671	1200292
871678	1200286
871706	1200346
871807	1180629
871809	1200067
871860	1200188
871946	1200435
871961	1200441
871963	1200443
872012	1200492
872017	1200490
872210	1201024
872255	1200747
872298	1200697
872362	1200753
872396	1200756
872397	1200755
872413	1200776
872431	1185513
872441	1185561
872452	1185544
872456	1200784
872464	1200788
872515	1185597
872525	1185576
872546	1509541
873087	1204794
873093	1205099
873941	1204053
874120	1203899
874437	1204663
874766	1204660
875230	1205639
875435	1205908
875539	1178260
875685	1205845
875746	1206269
875755	1206275
875859	1206401
876356	1206965
876883	1207247
877018	1207358
877052	1207402
877165	1207232
877397	1207466
878588	1209068
878623	1209725
878626	1209720
879042	1209198
879701	1209040
879829	1210823
880771	1210231
881074	1212131
882133	1212428
882142	1212715
882226	1212752
882399	1213579
882510	1213196
882647	1213258
882661	1186542
882670	1173068
882721	1213298
882853	1212933
882994	1212973
883127	1212701
883147	1213053
883157	1214523
883283	1214183
883324	1213853
883386	1213508
883393	1213514
883446	1214616
883455	1214633
883474	1213920
883478	1213915
883526	1213534
883529	1213936
883576	1214666
883583	1214683
883678	1213994
883698	1214317
883966	1213693
884000	1214418
884175	1213759
884224	1214897
884289	1214490
884513	1215196
885261	1526106
885567	1216229
885589	1216263
885590	1216258
886232	1217186
886522	1217269
887421	1218020
887687	1217637
887755	1217624
888117	1219173
888128	1218035
888170	1219223
888264	1218658
888422	1218182
888575	1218900
888807	1219283
889654	1371384
889741	1220085
890252	1219870
890745	1221714
891593	1506243
891798	1222952
891952	1223273
892016	1222175
892217	1222783
892597	1222639
892685	1222657
892805	1222676
892944	1223525
892945	1223526
892998	1224403
893113	1224173
893150	1223857
893437	1223968
893654	1224301
893805	1223458
893942	1223510
893946	1223514
893970	1224099
894002	1514627
894078	1224484
894280	1224892
894357	1225221
894421	1225255
894441	1226182
894450	1224947
894452	1224946
894453	1224949
894496	1224966
894606	1225012
894738	1224762
894823	1225087
894825	1225084
894887	1225125
894910	1225439
894911	1225441
895002	1225160
895028	1224843
895096	1225182
895153	1225798
895175	1226397
895364	1226118
895365	1226121
895367	1226124
895402	1225854
895494	1226160
895509	1226488
895540	1225892
895613	1225908
895635	1226202
895681	1225682
895751	1225653
895764	1225941
895934	1226591
895971	1226286
896468	1502420
896611	1227351
897110	1228956
897277	1226992
897861	1227675
898543	1228818
898938	1229824
899046	1229481
899099	1230674
899100	1230672
899169	1229544
899213	1185677
899311	1231826
899350	1231961
899361	1229627
899364	1229629
899433	1229357
899472	1229374
899612	1230129
899616	1230134
899692	1230142
899841	1524610
900054	1230240
900063	1230535
900186	1229963
900423	1229998
900581	1230374
900839	1232073
900908	1231463
900967	1231171
900971	1170543
901086	1232142
901144	1231785
901239	1231838
901403	1229879
901405	1231891
901411	1231895
901412	1231900
901414	1232215
901501	1232241
901507	1232239
901534	1231601
901538	1231606
901548	1231922
901552	1231921
901599	1231933
901701	1231655
901750	1515146
901767	1232027
902545	1233307
903311	1234183
903781	1233694
903834	1234324
904418	1525366
904453	1234732
904575	1235138
904629	1234821
904850	1235835
904873	1235270
904889	1235429
905058	1235323
905211	1235988
905431	1234746
905541	1234975
905686	1236201
905936	1235671
905942	1235662
905970	1234684
906115	1238053
906152	1238384
906371	1239482
906442	1526437
906520	1236871
907437	1236486
907554	1237192
907574	1237539
907740	1526113
907936	1237939
907945	1238223
908063	1238602
908197	1238633
908323	1238335
908408	1397982
908787	1239324
908917	1239132
908918	1239133
909078	1238853
909181	1239457
909541	1239530
909732	1188736
909942	1240153
910212	1239963
911087	1241820
912141	1242446
912214	1242489
913451	1243529
915159	1245024
915874	1512348
916251	1249308
916567	1246181
916869	1248234
916891	1247405
917456	1246824
917498	1247590
917508	1247983
917749	1248060
917954	1247742
918464	1248738
918648	1248785
918904	1249662
919214	1249977
919985	1249742
920216	1250130
920268	1169482
920788	1251247
920822	1250268
921047	1249904
921103	1251403
921439	1253250
921739	1169493
921786	1253039
922135	1253158
922410	1253222
922487	1252289
922620	1253934
922761	1253628
922833	1253668
922858	1253382
922906	1253422
922971	1253423
923014	1253439
923024	1253450
923232	1254554
923243	1254226
923268	1254574
923309	1254287
923336	1254306
923394	1254352
923403	1254350
923430	1254370
923470	1254389
923500	1254075
923503	1254071
923611	1254458
923615	1254468
923689	1254529
923696	1254178
923714	1254854
923762	1254599
923773	1254912
923824	1254688
923872	1254733
923970	1255377
923977	1255381
924049	1255424
924052	1255428
924161	1255123
924166	1255130
924180	1255474
924245	1255500
924246	1255505
924280	1255510
924295	1255530
924311	1255080
924312	1255084
924325	1255206
924328	1255210
924335	1255557
924337	1255551
924340	1255552
924343	1255567
924387	1255228
924388	1255229
924392	1255236
924398	1255580
924399	1255579
924408	1255586
924410	1255320
924412	1255324
924414	1255329
924427	1255587
924472	1255621
924473	1255620
924493	1255266
924497	1255270
924535	1254927
924541	1254933
924543	1254937
924558	1255302
924559	1255301
924561	1255303
924567	1255652
924572	1255654
924587	1254949
924610	1255313
924618	1255335
924626	1255676
924629	1255687
924633	1255689
924634	1255688
924646	1254968
924659	1255340
924673	1255354
924675	1255355
924678	1255698
924683	1255700
924688	1255704
924718	1255361
924726	1256012
924734	1256037
924737	1256036
924750	1256331
924752	1256332
924761	1256051
924763	1256053
924765	1256054
924772	1256062
924780	1256354
924792	1255755
924793	1255759
924822	1256371
924824	1256372
924844	1256384
924850	1255770
924853	1255772
924867	1256088
924870	1256090
924871	1256089
924872	1256087
924910	1256095
924917	1256094
924933	1256399
924936	1256415
924937	1256410
924956	1255801
924969	1256123
924981	1256451
924988	1255835
924996	1256131
924999	1256137
925015	1256461
925049	1256146
925052	1256151
925054	1256153
925061	1256154
925062	1256155
925073	1256478
925076	1256473
925084	1256496
925131	1256515
925134	1256513
925138	1256508
925140	1256523
925141	1256525
925143	1256516
925146	1256518
925167	1255881
925183	1256200
925185	1256197
925186	1256199
925187	1256198
925188	1256194
925189	1256196
925195	1256526
925200	1256532
925216	1255915
925229	1256219
925231	1256213
925232	1256210
925243	1255933
925248	1255934
925262	1256227
925297	1256239
925299	1256240
925302	1256238
925320	1255944
925322	1255947
925324	1255948
925338	1256261
925347	1256278
925352	1256276
925358	1255982
925361	1255990
925364	1255989
925367	1255997
925375	1256279
925376	1256285
925377	1256283
925390	1256299
925394	1255994
925491	1162686
925857	1257440
926076	1257526
926175	1256713
926479	1256797
926602	1257334
927184	1258659
927278	1257795
927366	1258073
927994	1257940
927995	1257941
928597	1259581
928600	1259578
928740	1259311
929191	1526724
929292	1259459
929365	1260378
929669	1260705
929998	1514483
930038	1264104
930511	1261039
930776	1261884
931534	1527236
931859	1262887
932072	1262595
932297	1263434
933394	1264128
933407	1527317
933757	1264581
934739	1265432
935012	1265503
935034	1264973
935035	1264974
935293	1267209
935310	1265987
935312	1265985
935314	1266387
935327	1266417
935360	1267227
935362	1267229
935367	1267239
935381	1265995
935385	1266002
935387	1266001
935402	1266420
935404	1266422
935408	1266427
935413	1266431
935421	1266437
935444	1266846
935480	1188961
935494	1266457
935495	1266462
935553	1266060
935567	1266484
935575	1266872
935576	1266869
935590	1266894
935627	1266100
935636	1266504
935638	1266506
935641	1266512
935694	1270196
935781	1266551
935784	1266566
935829	1345817
935859	1266585
935896	1265801
935897	1265802
935899	1265796
935902	1265811
935942	1266599
935954	1267017
935964	1267021
935970	1265753
935975	1265774
935989	1266216
935992	1266818
935993	1266230
936026	1267040
936058	1266256
936061	1266262
936187	1265896
936230	1266710
936262	1267141
936311	1267152
936316	1267149
936325	1267159
936398	1266755
936404	1267173
936411	1267188
936461	1266764
936463	1266763
936464	1266762
936465	1266767
936488	1268429
936499	1268868
936512	1268905
936513	1304441
936547	1267995
936560	1268442
936562	1268439
936568	1268914
936571	1268904
936578	1268909
936593	1267596
936630	1268463
936634	1268461
936657	1267260
936691	1268029
936702	1268472
936704	1268480
936733	1267293
936765	1268054
936775	1268068
936776	1268070
936789	1268518
936790	1268521
936821	1267332
936824	1267348
936838	1521963
936850	1268090
936871	1268561
936879	1267311
936935	1268143
936964	1267356
936973	1267366
936977	1267731
936999	1268157
937009	1268622
937016	1268639
937018	1268638
937022	1268637
937057	1267767
937065	1267781
937088	1268187
937102	1268663
937108	1268666
937113	1267417
937118	1267413
937128	1267785
937142	1267797
937154	1268204
937161	1268212
937168	1269964
937170	1268219
937211	1267412
937212	1267415
937246	1268244
937304	1268734
937307	1268737
937327	1268752
937328	1267454
937335	1267471
937358	1267884
937365	1268282
937401	1267506
937414	1267885
937488	1267479
937491	1267484
937506	1267917
937575	1267933
937595	1268377
937602	1268383
937620	1268849
937633	1267549
937637	1267556
937639	1267565
937648	1267966
937653	1267960
937746	1269998
937748	1269999
937753	1270002
937756	1270001
937784	1270385
937814	1269639
937830	1270037
937836	1270043
937838	1270041
937842	1270062
937860	1268961
937861	1268964
937862	1268963
937863	1269323
937879	1269658
937916	1268991
937944	1269359
937950	1269680
937967	1270082
937969	1270084
937992	1268966
938006	1269374
938063	1269006
938088	1269409
938099	1269727
938106	1269734
938116	1270125
938130	1270145
938136	1269031
938154	1269035
938155	1269044
938161	1269423
938186	1269774
938240	1269777
938242	1269772
938246	1269789
938256	1269799
938279	1269061
938317	1269797
938337	1270195
938340	1270201
938368	1269143
938397	1269837
938413	1270233
938423	1270240
938430	1269164
938443	1269508
938478	1269860
938509	1269219
938553	1270257
938564	1270277
938576	1269176
938579	1269183
938619	1269899
938655	1269232
938668	1269580
938670	1269578
938681	1269911
938683	1269925
938772	1269953
938773	1269958
938798	1270781
938801	1270784
938811	1270791
938828	1270411
938836	1270805
938883	1270474
938886	1270471
938891	1270479
938900	1270441
938901	1270443
938904	1270446
938907	1270445
938909	1270447
938918	1270502
938970	1270606
938981	1270611
939010	1270692
939035	1270694
939038	1270720
939049	1270727
939093	1271419
939095	1271415
939096	1271414
939104	1273463
939111	1273462
939191	1273788
939342	1274341
939345	1271162
939425	1274541
939647	1270906
939854	1273332
940108	1272013
940250	1272050
940325	1272066
940365	1271520
940433	1272448
940606	1272136
940633	1271562
940678	1272139
940992	1271935
941165	1273656
941322	1273359
941462	1273379
941700	1524654
941739	1273824
941945	1273165
941952	1273517
943247	1274623
943607	1275059
943608	1275065
943693	1275080
943777	1275100
943849	1275118
944209	1276084
944264	1275680
944281	1276110
944377	1274914
944730	1275450
944753	1275891
944875	1276708
944966	1277135
945430	1276491
945586	1277788
945666	1277810
945702	1215896
945722	1276972
945890	1277389
946211	1278502
946515	1277945
946877	1506314
947139	1278142
947255	1278781
947545	1279164
947546	1279162
948171	1187162
948212	1279650
948462	1280633
948787	1280432
948929	1280466
949233	1280218
949643	1281625
949979	1281735
950123	1282347
950153	1281491
950255	1282098
950257	1282097
950593	1282755
950622	1282754
950624	1282761
950667	1284486
950801	1280859
950896	1283217
951125	1283494
951647	1283989
952073	1284457
952096	1283524
952461	1283932
952937	1285068
952955	1285367
953080	1284811
953242	1284841
953350	1286854
953398	1285752
954703	1285872
954713	1286395
954877	1288668
955204	1286981
955283	1286999
955498	1288210
955608	1286659
955696	1287153
955762	1513397
955787	1287241
956007	1286818
956105	1287344
956163	1286900
956262	1287398
956381	1288517
956435	1287954
956694	1289249
957084	1289968
957139	1288985
957514	1289147
957516	1289166
957800	1288900
958068	1290132
958165	1289718
958438	1290696
958447	1290703
958597	1289424
958608	1289809
958807	1290786
958970	1289472
958992	1289864
959018	1290339
959098	1289893
959113	1290376
959163	1290893
959318	1289594
959465	1289985
959576	1290025
959592	1290501
959742	1291491
959803	1291514
959810	1291527
959869	1291097
960072	1291578
960515	1291258
960519	1291255
960635	1291756
960696	1291387
960757	1292185
960809	1291791
960816	1291795
960859	1291393
961115	1524472
961116	1524464
961208	1293079
961229	1293128
961237	1293150
961345	1526315
961349	1526024
961546	1526354
961655	1292289
961736	1292316
961785	1295902
962026	1294482
962321	1296512
962468	1292541
962534	1293683
962636	1292992
962658	1293322
962979	1293141
963330	1294295
963541	1295722
963618	1295737
963623	1295750
963677	1294382
963685	1294384
963840	1295039
963905	1294745
964034	1294785
964172	1294522
964209	1295165
964364	1295631
964365	1295641
964377	1294617
964437	1526047
964545	1294957
964607	1294961
964682	1296584
964714	1295770
964855	1295826
964858	1295828
964882	1524615
964888	1524579
964889	1524580
965270	1296401
965433	1297053
965492	1298429
965566	1296914
965617	1296978
965628	1297005
965731	1298006
965758	1297340
965784	1297711
965807	1298322
965810	1298327
965843	1297730
965853	1298048
965855	1298064
965876	1298740
965941	1297411
965945	1297752
966183	1297509
966217	1298189
966241	1297532
966310	1298228
966314	1298233
966319	1298236
966371	1297916
966375	1298243
966529	1297636
966531	1297631
966533	1297641
966561	1297306
966565	1297307
966572	1297655
966591	1297966
966602	1297986
966611	1298295
966631	1297342
966696	1298581
966760	1298609
966803	1298348
966940	1298917
966952	1298926
967088	1299256
967204	1299298
967235	1298745
967244	1299018
967286	1298519
967335	1298770
967339	1298777
967341	1298778
967388	1298794
967390	1298808
967392	1298807
967467	1299379
967533	1299130
967554	1299446
967864	1520020
967945	1302103
967998	1299884
968142	1300062
968249	1301353
968395	1301628
968502	1301718
968579	1301095
968615	1300207
968653	1301111
968699	1300239
968840	1300291
968880	1303665
968923	1300327
968943	1300834
968997	1300349
969090	1300405
969200	1299941
969214	1300471
969220	1300472
969275	1299967
969348	1299995
969438	1300007
969485	1301014
969615	1300612
969757	1300165
969779	1300687
969785	1302483
969841	1302022
969844	1302495
969852	1303005
969859	1303013
969895	1302066
969911	1302511
969935	1301182
969983	1302553
970063	1525765
970069	1301251
970137	1302632
970166	1301234
970273	1302226
970283	1302241
970319	1301301
970458	1302287
970559	1302737
970621	1302748
970745	1301454
970789	1302805
970830	1301929
970906	1301487
970948	1302437
971042	1508209
971087	1303354
971114	1303726
971115	1303730
971118	1303733
971129	1304142
971281	1303769
971366	1303440
971384	1303792
971411	1304221
971510	1303477
971545	1304246
971647	1304273
971712	1303899
971738	1303150
971756	1303540
971819	1303205
971956	1517256
971957	1303229
971973	1303605
972008	1304392
972026	1303284
972027	1303280
972041	1303635
972115	1303687
972116	1303684
972157	1303327
972160	1303333
972177	1303699
972239	1304967
972248	1304974
972249	1304968
972285	1304995
972395	1304567
972415	1305064
972463	1305100
972497	1305134
972654	1304864
972655	1304862
972656	1304863
972808	1305879
972829	1306696
973005	1307154
973168	1305380
973170	1305381
973328	1518337
973413	1306418
973511	1305701
973513	1305704
973540	1306726
973639	1307954
973805	1305329
973836	1305796
973905	1305828
974099	1305520
974116	1305895
974118	1305897
974120	1305899
974122	1305900
974432	1308665
974596	1305179
974785	1308041
974794	1308051
974974	1307694
975066	1307725
975264	1308266
975342	1307408
975476	1307020
975669	1307521
975797	1307920
975992	1311462
975993	1311466
976099	1308805
976179	1310470
976182	1310483
976247	1310710
976358	1310768
976499	1310875
976615	1520598
976991	1308735
977037	1310257
977045	1309325
977255	1309418
977373	1188320
977551	1308979
977571	1309580
977574	1309579
977609	1310583
977668	1310086
977669	1310078
977684	1310606
977689	1310616
977694	1309008
977730	1309614
977871	1309090
977977	1309697
977979	1309693
977992	1309727
978073	1310224
978089	1310248
978156	1309829
978161	1310266
978169	1310277
978226	1309823
978338	1310369
978373	1312694
978386	1311349
978398	1311343
978544	1310921
978611	1312357
978703	1312389
978722	1311002
978762	1311899
978873	1311972
978876	1312439
978930	1311965
978994	1311053
979063	1311072
979074	1311128
979169	1311626
979281	1184779
979285	1312117
979364	1311684
979396	1312606
979415	1311259
979422	1311261
979439	1311715
979549	1312212
979735	1312249
979889	1313293
979951	1313310
980476	1313445
980791	1313262
981077	1314499
982456	1315419
982466	1315434
983096	1314776
983793	1316631
983902	1320405
984224	1318225
984365	1318588
984380	1321535
984643	1322092
984871	1317769
984887	1320683
984934	1317771
984937	1317779
985025	1317818
985093	1317425
985178	1317436
985205	1317888
985274	1512711
985439	1317503
985525	1318933
985548	1183938
985616	1317580
985809	1319818
985839	1318481
985987	1318102
986183	1319560
986212	1318607
986288	1318228
986326	1319116
986411	1523494
986418	1319149
986433	1319627
986569	1318739
986761	1318824
986884	1319342
986886	1319341
986923	1318358
986940	1318374
986984	1319368
987145	1318931
987163	1318949
987345	1320790
987356	1320788
987417	1319901
987427	1320158
987496	1319924
987505	1319925
987536	1320845
987575	1525462
987578	1319988
987649	1320334
987811	1321389
987843	1320498
987875	1320926
987903	1321417
987940	1320535
988036	1320558
988067	1321532
988093	1320104
988096	1320114
988139	1321009
988140	1321010
988168	1321571
988191	1320132
988240	1321569
988246	1321574
988248	1321580
988288	1320634
988343	1321606
988383	1320658
988397	1321099
988404	1321109
988496	1321141
988566	1321153
988579	1321164
988582	1321158
988669	1321733
988684	1321757
988708	1322674
988840	1322780
988882	1322244
988949	1322277
988952	1519598
989042	1322353
989071	1321905
989144	1322372
989149	1322379
989151	1322416
989255	1321976
989277	1322505
989282	1322499
989308	1322034
989340	1322043
989537	1323018
989810	1522995
989914	1325417
990001	1324452
990029	1323565
990361	1323622
990436	1323633
990624	1323972
990626	1323973
990690	1323693
990694	1323692
990737	1324330
990934	1323740
990971	1324373
991062	1324402
991212	1324428
991326	1325673
991400	1325396
991435	1324776
991780	1324546
991855	1325496
992041	1324583
992075	1324906
992304	1324972
992478	1325003
992546	1324734
992718	1326061
992737	1325769
992739	1325772
992761	1326073
992829	1325789
992833	1325788
992921	1325848
993029	1325901
993630	1327722
993835	1328525
993911	1327592
993929	1327991
993962	1327267
994056	1327636
994113	1327670
994116	1327666
994440	1327810
994542	1327116
994622	1327444
994719	1327915
994739	1327173
994986	1328761
995606	1328672
995813	1187262
996316	1329831
996360	1329230
996432	1330207
996690	1329650
997133	1329760
997136	1329763
997373	1330861
997423	1330501
998014	1333254
998178	1332972
998287	1332457
998314	1331825
998372	1332602
998595	1331789
998645	1331424
998862	1332353
998888	1333590
998916	1331522
998925	1331899
998980	1331532
999010	1331924
999036	1332388
999330	1332477
999404	1332495
999477	1332070
999482	1332081
999781	1334443
999808	1332646
999815	1333010
1000110	1333635
1000129	1333653
1000267	1333196
1000396	1333714
1000429	1332776
1000563	1333773
1000617	1333311
1000683	1332832
1000751	1333821
1000884	1333447
1000885	1333450
1001059	1333489
1001351	1335492
1001424	1334582
1001608	1335280
1001706	1190229
1002115	1184910
1002344	1334553
1003006	1336002
1003065	1505228
1003636	1337373
1005021	1338137
1005189	1185726
1005632	1338478
1005686	1337845
1006475	1339555
1006653	1339908
1006834	1339660
1006845	1339970
1006883	1341948
1006914	1339676
1007002	1340013
1007015	1340439
1007087	1341966
1007312	1339808
1007380	1339812
1007382	1339816
1007402	1340189
1007448	1339830
1007545	1341797
1007550	1341796
1007552	1341793
1007578	1341031
1007625	1340258
1007627	1340256
1007735	1341088
1007903	1340350
1008088	1340775
1008106	1341191
1008218	1340433
1008275	1341695
1008290	1340462
1008466	1341320
1008493	1341757
1008537	1341344
1008608	1341352
1008617	1342176
1008619	1342174
1008640	1342193
1008654	1341808
1008706	1341832
1008708	1341836
1008717	1342260
1008925	1341998
1008954	1342022
1008969	1342410
1008970	1342403
1009071	1342102
1009110	1342147
1009574	1342645
1009865	1344075
1009884	1344385
1010023	1343150
1010073	1187195
1010272	1343857
1010394	1343587
1010422	1344232
1010518	1343276
1010530	1343616
1010866	1344053
1010928	1344410
1010936	1344710
1011061	1344791
1011151	1344532
1011256	1345001
1011261	1345003
1011285	1345446
1011296	1345850
1011362	1345076
1011403	1345094
1011445	1345123
1011537	1526065
1011549	1345228
1011557	1345254
1011561	1345247
1011585	1345261
1011613	1347845
1011615	1345284
1011651	1345314
1011696	1345331
1011699	1345335
1011701	1345334
1011750	1344912
1011761	1345350
1011795	1344933
1011796	1344934
1011797	1344935
1011889	1346738
1011903	1346751
1011909	1347241
1011914	1346863
1011919	1347243
1011924	1345834
1011932	1345881
1011935	1346270
1011966	1346771
1011986	1347273
1011994	1347264
1012010	1345899
1012011	1345897
1012012	1345898
1012048	1345496
1012049	1345499
1012066	1345929
1012078	1346346
1012119	1345537
1012164	1346859
1012173	1346874
1012174	1346864
1012203	1345971
1012278	1346004
1012286	1346442
1012318	1345579
1012321	1345595
1012347	1346858
1012350	1346044
1012367	1346473
1012400	1346991
1012403	1345606
1012404	1345609
1012438	1346055
1012450	1346495
1012462	1346507
1012490	1345669
1012500	1346069
1012532	1347020
1012602	1346563
1012616	1347056
1012617	1347059
1012625	1347065
1012641	1345700
1012645	1346102
1012682	1346591
1012696	1346482
1012701	1347089
1012707	1345705
1012709	1345709
1012714	1345712
1012720	1345717
1012745	1346161
1012748	1346596
1012752	1346597
1012809	1345775
1012820	1346171
1012823	1346173
1012828	1346615
1012836	1346630
1012837	1346629
1012870	1345746
1012882	1346185
1012883	1346187
1012884	1346189
1012905	1346657
1012916	1346663
1012926	1198633
1012985	1347195
1013011	1345820
1013021	1346238
1013040	1346698
1013044	1346706
1013056	1346722
1013070	1347649
1013075	1347665
1013089	1347685
1013097	1347278
1013110	1347287
1013116	1347703
1013119	1347707
1013133	1347304
1013151	1347196
1013174	1347383
1013176	1347382
1013192	1347768
1013193	1347761
1013211	1344861
1013220	1347771
1013222	1347781
1013259	1347805
1013268	1347420
1013279	1347439
1013281	1347446
1013288	1347832
1013291	1347827
1013294	1347834
1013337	1347450
1013344	1347891
1013354	1347908
1013362	1347506
1013379	1347916
1013407	1347526
1013491	1348026
1013497	1348038
1013514	1347601
1013517	1347600
1013531	1347632
1013742	1505258
1014360	1348842
1014386	1349252
1014483	1349322
1014740	1349589
1014833	1351774
1014838	1351778
1014930	1502277
1014952	1352577
1015023	1350025
1015083	1350399
1015264	1349486
1015462	1350838
1015679	1350474
1015693	1350903
1015736	1350094
1015915	1350552
1016168	1351061
1016295	1524915
1016388	1350748
1016458	1350751
1016701	1351693
1016904	1352651
1016907	1351330
1017036	1351794
1017173	1352743
1017176	1352745
1017203	1351820
1017262	1352773
1017414	1352806
1017459	1526001
1017600	1351538
1017635	1352413
1017818	1352974
1017819	1525737
1017898	1353065
1017910	1353063
1018059	1353658
1018340	1353798
1018389	1353803
1018401	1353816
1018508	1353870
1018682	1353241
1018845	1353981
1019251	1354762
1019252	1354765
1019253	1354761
1019394	1354793
1019397	1354792
1019404	1355075
1019498	1354195
1019553	1354226
1019624	1354223
1019679	1354242
1019786	1355184
1019966	1354634
1020039	1354964
1020068	1356416
1020208	1355553
1020622	1355647
1020832	1355474
1020877	1356344
1021023	1355514
1021080	1357289
1021250	1356456
1021469	1357093
1021591	1357151
1021609	1356586
1021634	1356888
1021721	1356646
1021725	1356910
1021729	1356918
1021780	1356936
1021845	1357252
1022012	1358353
1022071	1359509
1022778	1357426
1023347	1358705
1023349	1358711
1023381	1359279
1023631	1359333
1023833	1359103
1024014	1359443
1024907	1360571
1025125	1359772
1025187	1360923
1025246	1360684
1025730	1361152
1025770	1361185
1025853	1361484
1025961	1361520
1026025	1361568
1026277	1362402
1026310	1362687
1026514	1361679
1026597	1361721
1026725	1363262
1026790	1362525
1027074	1362588
1027084	1362603
1027086	1362597
1027489	1362732
1027502	1363041
1027739	1362886
1027813	1362927
1028339	1363573
1028560	1363337
1028828	1363778
1029507	1364932
1029747	1365000
1030468	1367525
1031364	1365836
1031608	1366200
1031654	1365609
1032518	1367097
1032521	1367099
1032543	1367930
1032600	1365702
1032638	1366839
1032806	1366862
1033136	1367746
1033392	1525874
1033708	1368904
1034030	1368420
1034268	1369078
1035247	1369556
1035306	1370414
1035555	1370474
1035773	1371327
1037779	1372612
1039395	1375183
1039489	1373656
1039665	1374331
1039679	1374413
1040242	1375580
1040422	1375259
1040901	1505317
1040942	1375473
1041136	1375534
1041209	1377091
1041479	1376748
1041786	1376070
1041821	1376498
1041870	1376099
1042293	1376234
1042371	1376302
1042375	1376299
1042377	1376300
1042512	1377745
1042778	1377185
1042781	1377184
1042910	1378191
1043107	1378221
1043138	1377579
1043201	1377603
1043230	1377958
1043346	1377665
1043554	1379464
1043593	1378756
1043664	1379136
1043665	1379140
1043666	1379137
1043669	1379141
1043720	1378811
1043758	1379510
1044237	1379639
1044268	1378977
1044342	1378604
1044421	1379029
1044574	1379406
1044979	1380960
1045071	1379885
1045370	1380421
1045587	1380109
1045606	1197787
1045698	1381493
1045742	1381419
1046157	1381364
1046314	1381408
1047079	1381998
1047085	1382001
1047231	1382447
1047441	1382519
1047597	1382817
1047790	1383946
1047862	1383392
1048123	1501520
1048181	1384783
1048299	1386161
1048375	1501252
1048427	1384908
1048639	1171468
1048663	1385885
1048678	1384402
1048691	1385152
1048694	1385188
1048699	1385189
1048854	1384613
1048895	1385971
1049000	1385396
1049003	1500730
1049365	1386959
1049366	1386961
1049367	1386958
1049370	1386962
1049371	1386963
1049372	1386971
1049396	1388491
1049402	1389273
1049545	1387096
1049636	1387938
1049643	1388682
1049672	1387931
1049688	1388707
1049867	1389818
1050049	1383855
1050063	1383874
1050178	1389995
1050208	1383892
1050334	1383585
1050410	1383596
1050414	1383637
1050420	1383979
1050426	1383975
1050527	1384512
1050529	1384507
1050639	1383157
1050640	1383156
1050642	1383165
1050645	1383678
1050651	1383679
1050700	1383161
1050725	1383700
1050933	1384682
1050948	1383784
1050983	1384704
1050988	1384705
1051220	1386371
1051250	1385333
1051252	1385335
1051346	1385377
1051512	1386482
1051521	1384281
1051523	1386493
1051616	1385060
1051618	1385068
1051696	1385536
1051697	1385535
1051924	1386108
1052017	1386722
1052045	1385248
1052062	1385685
1052072	1385716
1052163	1386261
1052256	1386315
1052281	1385301
1052282	1385300
1052285	1385302
1052441	1388898
1052471	1387910
1052558	1388427
1052562	1388428
1052563	1388426
1052564	1388429
1052601	1387490
1052613	1388001
1052647	1387084
1052767	1387575
1052811	1387106
1052812	1387111
1052834	1387576
1052841	1387574
1052856	1388060
1052902	1387156
1053110	1388747
1053195	1387320
1053198	1387329
1053199	1387323
1053266	1387748
1053287	1388282
1053419	1388840
1053477	1388375
1053664	1389392
1053712	1389417
1053787	1389912
1053900	1389573
1053910	1389570
1054019	1389617
1054078	1389639
1054203	1389700
1054257	1389711
